num_nodes,num_edges,density,num_communities,min_community_size,max_community_size,avg_community_size,louvain_modularity,min_Betweenness,max_Betweenness,avg_Betweenness,min_EigenvectorCentrality,max_EigenvectorCentrality,avg_EigenvectorCentrality,min_LaplacianCentrality,max_LaplacianCentrality,avg_LaplacianCentrality,min_Sfigality,max_Sfigality,avg_Sfigality,min_DegreeCentrality,max_DegreeCentrality,avg_DegreeCentrality,min_HarmonicCloseness,max_HarmonicCloseness,avg_HarmonicCloseness,min_KatzCentrality,max_KatzCentrality,avg_KatzCentrality,min_KPathCentrality,max_KPathCentrality,avg_KPathCentrality,avg_core_decmposition,min_closeness_centrality,max_closeness_centrality,avg_closeness_centrality,ged_walk_centrality,label
29,30,0.07389162561576355,6,4,6,4.833333333333333,0.5961111111111111,0.0,418.0,114.62068965517241,0.039472245680903496,0.3109772627180556,0.1656545083508976,6.0,30.0,17.79310344827586,0.0,1.0,0.46551724137931033,1.0,3.0,2.0689655172413794,0.20730004122861262,0.37151360544217676,0.292570497373453,0.07189690702157611,0.2686065310597197,0.1704553867548407,2.0,13.571428571428571,8.133004926108374,1.4827586206896552,0.14507772020725387,0.27722772277227725,0.20305956163338382,7.212231017649174,0
17,17,0.125,5,3,4,3.4,0.5051903114186852,0.0,140.0,37.64705882352941,0.07139543764337779,0.45341351185134726,0.21014954643008205,8.0,36.0,18.235294117647058,0.0,1.0,0.6862745098039216,1.0,4.0,2.0,0.31354166666666666,0.5416666666666665,0.3975490196078431,0.12422977938603556,0.40184352177253013,0.2213493493107886,1.8279569892473118,14.0752688172043,5.473118279569893,1.2941176470588236,0.23880597014925373,0.4444444444444444,0.31034266654998094,4.3931392,0
41,43,0.0524390243902439,6,4,8,6.833333333333333,0.6606273661438615,0.0,855.9999999999999,204.4878048780488,0.04429024604066583,0.292035606168348,0.13548332842415498,8.0,38.0,19.073170731707318,0.0,1.0,0.5447154471544715,1.0,4.0,2.097560975609756,0.186467907092907,0.31958333333333316,0.2490121666950935,0.07667878990457896,0.251825567155642,0.14327181339803474,2.0815956482320943,18.73436083408885,7.8984587488667275,1.3414634146341464,0.12232415902140673,0.23529411764705882,0.1689420767710933,4.687186943999999,0
20,20,0.10526315789473684,5,3,6,4.0,0.53625,0.0,184.0,53.0,0.04114247840822476,0.41393576552453265,0.19435206982700903,6.0,36.0,17.3,0.0,1.0,0.5583333333333333,1.0,4.0,2.0,0.25048036758563075,0.47719298245614034,0.3619402673350042,0.09793889726285038,0.3630662645356348,0.20412493390358089,0.7384615384615385,10.338461538461537,5.123076923076924,1.3,0.18627450980392157,0.38,0.2746483519192197,4.1714688,0
26,27,0.08307692307692308,5,4,6,5.2,0.5679012345679013,0.0,334.0,102.84615384615384,0.06788589621460979,0.34579064502634255,0.1768068135742249,8.0,30.0,17.76923076923077,0.0,1.0,0.46153846153846156,1.0,3.0,2.076923076923077,0.2328455988455988,0.3781428571428571,0.30196525696525695,0.098553298366827,0.2830288648444725,0.18230104449225057,0.9420289855072463,10.17391304347826,5.391304347826087,1.5769230769230769,0.15060240963855423,0.26595744680851063,0.20121881804414368,6.735952377319336,0
42,47,0.0545876887340302,6,4,11,7.0,0.6167949298325033,0.0,502.0380952380952,172.57142857142858,0.029278678442306767,0.29090219455851757,0.13007084403479258,6.0,40.0,20.38095238095238,0.0,1.0,0.42063492063492064,1.0,4.0,2.238095238095238,0.18934554605286305,0.3404761904761905,0.26764479874235975,0.06053550903628144,0.23981200273508424,0.14230578313767045,2.3872113676731797,18.79928952042629,8.682060390763766,1.5714285714285714,0.14335664335664336,0.26973684210526316,0.1985634123527712,5.0184209203200005,0
96,95,0.020833333333333332,9,6,13,10.666666666666666,0.8007202216066481,0.0,4784.0,1161.2083333333333,0.0056984102104782495,0.3124567186711766,0.07279560943725563,8.0,38.0,18.041666666666668,0.0,1.0,0.6319444444444444,1.0,4.0,1.9791666666666667,0.10696943947401179,0.17490756871358143,0.13957234691663728,0.05293039004903182,0.17299615212050573,0.0924628540027534,3.4003967129498442,24.346840464720884,10.55256446585435,1.0,0.05688622754491018,0.10393873085339168,0.07822875664567609,4.671978807295999,1
46,48,0.0463768115942029,7,5,9,6.571428571428571,0.6773003472222223,0.0,1079.6666666666665,255.34782608695653,0.017384283725789408,0.32749160441036196,0.11895714095585497,6.0,34.0,18.52173913043478,0.0,1.0,0.532608695652174,1.0,4.0,2.0869565217391304,0.1580252771919439,0.2917548500881835,0.22929060606596832,0.06201645191375069,0.2169629613818614,0.13569604052171186,2.417077175697865,17.82594417077176,8.400656814449919,1.391304347826087,0.1066350710900474,0.2122641509433962,0.15467467385189962,4.028107980800002,1
50,52,0.04244897959183674,7,5,13,7.142857142857143,0.6825073964497042,0.0,1290.0,279.52,0.01160888052169211,0.2653190661970725,0.11674066647233246,8.0,42.0,20.08,0.0,1.0,0.6,1.0,4.0,2.08,0.18334290426127153,0.2954258326707306,0.2294665334665334,0.0642976827005567,0.23286820085087587,0.12671467048260204,2.1406727828746175,17.431192660550458,8.051987767584098,1.44,0.11864406779661017,0.21397379912663755,0.1530450141620306,5.454757928960002,1
42,46,0.053426248548199766,6,5,10,7.0,0.6651701323251418,0.0,866.0,169.8095238095238,0.021310678184601844,0.38293411091316804,0.1193495941407438,8.0,44.0,21.19047619047619,0.0,1.0,0.5396825396825397,1.0,4.0,2.1904761904761907,0.20112448527082671,0.3655052264808362,0.2706387753426081,0.06558245430002232,0.25964859818956176,0.1383950198203388,1.9396092362344584,17.456483126110125,8.19538188277087,1.5,0.15018315018315018,0.2867132867132867,0.20068713355179973,6.279691345920006,0
21,22,0.10476190476190476,3,6,8,7.0,0.515495867768595,0.0,186.0,60.95238095238095,0.028392634971249397,0.38975242884320316,0.18592208751108713,8.0,30.0,18.095238095238095,0.0,1.0,0.47619047619047616,1.0,3.0,2.0952380952380953,0.2537301587301588,0.4408333333333333,0.35244520030234316,0.09606634308106869,0.3220570686996604,0.20109715532346273,1.2970588235294118,10.561764705882352,5.294117647058823,1.4285714285714286,0.18018018018018017,0.3389830508474576,0.25678683516127143,7.339267730712891,0
12,11,0.16666666666666666,3,3,5,4.0,0.4669421487603306,0.0,62.0,26.666666666666668,0.15717285971619813,0.41320240068801545,0.26939471000708826,8.0,24.0,14.333333333333334,0.0,1.0,0.5833333333333334,1.0,3.0,1.8333333333333333,0.3396103896103896,0.5212121212121213,0.4217893217893218,0.17258697045913352,0.40779399204911043,0.2709010165040955,2.1818181818181817,9.636363636363637,5.2272727272727275,1.0,0.2391304347826087,0.39285714285714285,0.30305670577409716,4.262575149536133,0
13,12,0.15384615384615385,4,2,4,3.25,0.4895833333333333,0.0,90.0,23.692307692307693,0.05572193346031992,0.5473617351613156,0.24177387833294,6.0,38.0,16.153846153846153,0.0,1.0,0.6794871794871795,1.0,4.0,1.8461538461538463,0.31388888888888883,0.6180555555555555,0.43974358974358974,0.1299439827806781,0.49078390252777754,0.24987859408616833,1.813953488372093,12.334883720930232,5.1906976744186055,1.0,0.24,0.5,0.3502473813090362,4.174336,1
5,4,0.4,1,5,5,5.0,0.0,0.0,12.0,2.4,0.223606797749979,0.894427190999916,0.35777087639996635,10.0,28.0,13.6,0.0,1.0,0.8,1.0,4.0,1.6,0.625,1.0,0.7,0.3220678680012915,0.7649112063530058,0.4106365356716343,0.9090909090909092,8.787878787878787,2.9696969696969697,1.0,0.5714285714285714,1.0,0.6571428571428571,2.656,1
98,98,0.020618556701030927,10,6,14,9.8,0.7918054977092878,0.0,4956.0,1122.1836734693877,2.0390861095344998e-05,0.4601872253818882,0.047410745518076544,8.0,50.0,19.26530612244898,0.0,1.0,0.6564625850340136,1.0,4.0,2.0,0.10502569005262027,0.19064214899664386,0.14633913683292443,0.04806477586711328,0.1989902616948501,0.08970355901060051,3.549735302312622,24.028977431039287,10.374756199498467,1.0612244897959184,0.056461001164144355,0.10777777777777778,0.08199494135247042,6.65887744,1
80,79,0.025,10,7,11,8.0,0.7815253965710622,0.0,4212.0,567.9,0.027253276207129744,0.26098523635418946,0.09374876846283017,10.0,46.0,19.375,0.0,1.0,0.6875,1.0,4.0,1.975,0.13722975336899385,0.250135623869801,0.17974014513967043,0.05798304808892994,0.20321378471581453,0.09867926363856863,3.2927230819888047,25.68324003951268,10.350675008231807,1.0,0.09518072289156626,0.19458128078817735,0.12608608973939936,6.0165581586432015,1
27,26,0.07407407407407407,5,4,7,5.4,0.6309171597633136,0.0,384.0,91.77777777777777,0.040491506214699304,0.44326833734972815,0.16237936136590925,8.0,38.0,17.703703703703702,0.0,1.0,0.691358024691358,1.0,4.0,1.9259259259259258,0.23342490842490837,0.42435897435897424,0.30806539139872474,0.09470530216295932,0.3294848778813018,0.17244637875763016,1.3247663551401867,13.05841121495327,5.032710280373832,1.0,0.17218543046357615,0.325,0.228479211129792,4.6374010880000025,1
47,47,0.043478260869565216,8,4,7,5.875,0.7240832956088727,0.0,1146.0,267.82978723404256,0.029262629510719288,0.2713809155264226,0.12587900837405244,10.0,42.0,19.74468085106383,0.0,1.0,0.6808510638297872,1.0,4.0,2.0,0.16489835292584643,0.3086093857832988,0.2307241539998518,0.07466058692736582,0.23911959129074967,0.1293966115495367,2.272360999194198,17.724415793714748,7.7260273972602755,1.0638297872340425,0.1036036036036036,0.20909090909090908,0.15212945001229933,5.09560942592,1
26,28,0.08615384615384615,5,4,6,5.2,0.545280612244898,0.0,268.0,77.92307692307692,0.06557074021705092,0.3489566088995011,0.1734274511809466,8.0,32.0,19.23076923076923,0.0,1.0,0.47435897435897434,1.0,4.0,2.1538461538461537,0.2530634920634921,0.4293333333333333,0.33159951159951156,0.0959352192841361,0.2793607360270697,0.18182446846426187,0.7536231884057971,10.550724637681158,5.478260869565218,1.5384615384615385,0.1893939393939394,0.3472222222222222,0.25101343645320384,4.068880384000001,0
18,18,0.11764705882352941,4,3,6,4.5,0.5046296296296297,0.0,156.0,44.22222222222222,0.030138012662752508,0.41579487980870444,0.2040004475247763,6.0,30.0,16.666666666666668,0.0,1.0,0.4722222222222222,1.0,3.0,2.0,0.2560924369747899,0.4999999999999999,0.3767896047307812,0.09020402195098759,0.3662503132981016,0.2153593464957791,1.8367346938775513,9.551020408163266,5.479591836734693,1.3333333333333333,0.1954022988505747,0.4146341463414634,0.28898042263640006,6.82781982421875,0
37,40,0.06006006006006006,5,4,10,7.4,0.6328125,0.0,542.9333333333333,145.6216216216216,0.019369805166832527,0.33441134019482993,0.13407993950805497,8.0,38.0,20.0,0.0,1.0,0.5045045045045045,1.0,4.0,2.1621621621621623,0.20804673721340378,0.3652777777777778,0.2777533485866819,0.07697568899372352,0.25323062772228816,0.15097767250164268,2.202380952380952,18.5,8.305555555555555,1.4594594594594594,0.15126050420168066,0.2975206611570248,0.20541850596257052,4.6970687488,1
34,35,0.062388591800356503,5,5,10,6.8,0.6379591836734694,0.0,580.0,129.23529411764707,0.01895690877159823,0.38081084971310963,0.1325727950386223,6.0,42.0,19.352941176470587,0.0,1.0,0.6078431372549019,1.0,4.0,2.0588235294117645,0.20227600682146135,0.3914141414141413,0.28720062864447893,0.0688942228059056,0.29128411298765927,0.1536112992258946,2.7606837606837606,18.162393162393162,8.18803418803419,1.3235294117647058,0.15,0.2972972972972973,0.2104743490740086,5.423415746560002,1
29,28,0.06896551724137931,5,4,7,5.8,0.6473214285714286,0.0,442.0,108.6896551724138,0.03194482285808778,0.35906100908172356,0.1603741672693531,6.0,42.0,18.06896551724138,0.0,1.0,0.6954022988505746,1.0,4.0,1.9310344827586208,0.20859230055658626,0.39982993197278904,0.29645816006653436,0.07780698215235579,0.32215384429970484,0.16508532641691642,2.5714285714285716,17.42857142857143,7.793103448275863,1.0,0.15135135135135136,0.2916666666666667,0.21161000357132786,4.975473664000003,1
25,27,0.09,5,4,7,5.0,0.551440329218107,0.0,218.0,70.0,0.046683083390123455,0.35176543675128674,0.1715227637852767,8.0,36.0,19.44,0.0,1.0,0.4666666666666666,1.0,4.0,2.16,0.2591765873015874,0.4388888888888889,0.34307539682539684,0.09067727471738246,0.3059338675810158,0.18377097814113125,1.1278195488721803,9.210526315789473,5.45112781954887,1.52,0.19834710743801653,0.36363636363636365,0.26427707195879196,4.510017536,0
42,44,0.05110336817653891,8,4,7,5.25,0.6606404958677685,0.0,884.0,215.42857142857142,0.0011217780471300704,0.3755044137176221,0.104271552197352,6.0,48.0,19.523809523809526,0.0,1.0,0.6071428571428571,1.0,4.0,2.0952380952380953,0.17382644455815183,0.33980132333790863,0.2472853575641032,0.059338824678683726,0.28820744071776266,0.13837791639264094,2.984014209591474,17.008880994671404,7.971580817051512,1.4047619047619047,0.11021505376344085,0.22777777777777777,0.1657038594937453,6.343320575999998,1
28,28,0.07407407407407407,6,3,7,4.666666666666667,0.6294642857142857,0.0,388.0,111.35714285714286,0.019345667677951876,0.4948466549831524,0.15008163842649508,8.0,44.0,17.857142857142858,0.0,1.0,0.5833333333333333,1.0,4.0,2.0,0.21308855753300193,0.4000293944738389,0.29373487329836534,0.09285181805273932,0.34610674501161914,0.17217454571367607,2.98856416772554,16.50825921219822,8.005082592121983,1.1785714285714286,0.14285714285714285,0.2727272727272727,0.20154746723428763,5.097856000000003,0
13,13,0.16666666666666666,3,4,5,4.333333333333333,0.4319526627218935,0.0,56.0,21.846153846153847,0.08097208313570636,0.39584889218626207,0.2524095887590303,6.0,28.0,16.76923076923077,0.0,1.0,0.5,1.0,3.0,2.0,0.3277777777777778,0.5624999999999999,0.4555555555555556,0.11606163533554924,0.38556736665292923,0.25515444136065235,1.9953488372093022,9.432558139534883,5.3999999999999995,1.4615384615384615,0.2608695652173913,0.46153846153846156,0.36708104475738873,5.846443176269531,0
34,38,0.0677361853832442,5,4,10,6.8,0.5917590027700831,0.0,339.93333333333334,122.41176470588235,0.0356788910232664,0.31506687286245133,0.14819711849036293,8.0,30.0,20.058823529411764,0.0,1.0,0.38235294117647056,1.0,3.0,2.235294117647059,0.21603043421225232,0.3747474747474746,0.29611045520136425,0.06785009527683188,0.24904490002788163,0.15762115671291768,2.324786324786325,13.512820512820513,8.807692307692307,1.588235294117647,0.15714285714285714,0.3,0.2195293599148344,9.466602360829711,0
58,61,0.03690260133091349,8,5,10,7.25,0.6859715130341306,0.0,1585.6666666666667,233.93103448275858,0.01145652877315559,0.3483187961828912,0.1022684424358873,6.0,52.0,21.24137931034483,0.0,1.0,0.6206896551724138,1.0,4.0,2.103448275862069,0.1695957064378116,0.3674185463659148,0.2543493442767489,0.04452825554843927,0.2564776674483038,0.11264940531446509,1.5622895622895623,18.59124579124579,7.916498316498317,1.2758620689655173,0.13317757009345793,0.29842931937172773,0.20211249257058472,8.8726336421888,1
52,56,0.042232277526395176,6,6,11,8.666666666666666,0.6833545918367346,0.0,1252.0666666666666,284.2307692307692,0.014667160734451217,0.3683686242175758,0.10725347645438293,6.0,48.0,20.03846153846154,0.0,1.0,0.5576923076923077,1.0,4.0,2.1538461538461537,0.16377141377141363,0.2925932999462411,0.2282556453936544,0.05335600003138438,0.24537968679110259,0.12642368499996554,2.459719142645972,17.52549889135255,8.328159645232818,1.3846153846153846,0.1108695652173913,0.21610169491525424,0.15728273035391488,5.923768320000001,0
22,22,0.09523809523809523,5,3,6,4.4,0.5588842975206612,0.0,236.0,65.0,0.06365075398813201,0.36153680780994524,0.18719124138438953,6.0,36.0,17.545454545454547,0.0,1.0,0.5681818181818182,1.0,4.0,2.0,0.2546485260770976,0.44444444444444436,0.3403782725211296,0.09462890771129373,0.33867508777705946,0.19547382089066104,0.9295774647887324,13.385915492957746,5.1042253521126755,1.2727272727272727,0.19811320754716985,0.3620689655172414,0.25313610986030505,4.0199168,1
36,40,0.06349206349206349,5,5,10,7.2,0.6115625,0.0,498.3333333333332,146.11111111111111,0.021567390230642986,0.3944073110652496,0.13250125179701444,8.0,38.0,20.555555555555557,0.0,1.0,0.4722222222222222,1.0,4.0,2.2222222222222223,0.20957328385899812,0.35714285714285693,0.27868652511509645,0.0759618905277007,0.2532522119214593,0.15390025460083637,2.926829268292683,14.634146341463413,8.646341463414636,1.5555555555555556,0.14957264957264957,0.28,0.20037087674986298,4.691183919104001,0
15,14,0.13333333333333333,4,2,5,3.75,0.5178571428571428,0.0,110.0,34.8,0.09052949730980207,0.44058124107643865,0.2295187356275491,8.0,32.0,15.866666666666667,0.0,1.0,0.6222222222222222,1.0,4.0,1.8666666666666667,0.30918367346938774,0.5119047619047619,0.396734693877551,0.14240776676419267,0.41078842362883716,0.23643419155621845,0.728744939271255,10.384615384615385,5.028340080971659,1.0,0.22580645161290322,0.4117647058823529,0.2977456098089482,3.4490368000000005,0
23,22,0.08695652173913043,5,4,6,4.6,0.6053719008264463,0.0,282.0,76.78260869565217,0.12885127651635378,0.42390744301563693,0.18852927089477853,10.0,42.0,17.82608695652174,0.0,1.0,0.6521739130434783,1.0,4.0,1.9130434782608696,0.2747835497835498,0.44015151515151524,0.3247412008281573,0.12111985318924426,0.36676983692757825,0.18734205213804886,1.6783783783783786,13.8,5.181081081081082,1.0,0.19642857142857142,0.3055555555555556,0.22891420528706558,4.801421312000001,1
24,25,0.09057971014492754,6,3,5,4.0,0.5448,0.0,280.0,74.25,0.05630690415294709,0.36917407848698475,0.18116283848508696,8.0,30.0,18.083333333333332,0.0,1.0,0.4583333333333333,1.0,3.0,2.0833333333333335,0.2457556935817805,0.4318840579710145,0.33295088566827696,0.09228299496363854,0.30189676915924707,0.18734177009189848,1.309090909090909,9.35064935064935,5.361038961038961,1.5,0.17557251908396945,0.34328358208955223,0.24502780988141507,7.68582209944725,0
29,31,0.07635467980295567,6,3,7,4.833333333333333,0.5655567117585848,0.0,402.66666666666663,108.6896551724138,0.027547599136059114,0.31699776973175997,0.16301797511338148,6.0,30.0,18.482758620689655,0.0,1.0,0.4482758620689655,1.0,3.0,2.1379310344827585,0.202651911580483,0.38486394557823117,0.3009084784946853,0.06844844852457349,0.2662046236526871,0.17120510087757723,2.0,14.857142857142858,8.35960591133005,1.5517241379310345,0.1414141414141414,0.2916666666666667,0.21255587705531176,7.6716031935065985,1
33,36,0.06818181818181818,5,4,9,6.6,0.5852623456790124,0.0,432.6666666666667,121.2121212121212,0.01929424271086641,0.3366410524213371,0.14577625028260136,8.0,32.0,19.636363636363637,0.0,1.0,0.4343434343434343,1.0,4.0,2.1818181818181817,0.2150928932178932,0.3781249999999999,0.29442135095544186,0.08321765725925011,0.2434436886572283,0.16099707092951865,2.6081229418221734,17.82217343578485,8.65861690450055,1.4848484848484849,0.15311004784688995,0.29906542056074764,0.21654819028328676,4.1544841216,0
31,30,0.06451612903225806,6,4,7,5.166666666666667,0.6566666666666667,0.0,546.0,112.58064516129032,0.014573383496940573,0.42390423931894466,0.14735707542144777,6.0,38.0,18.0,0.0,1.0,0.7150537634408601,1.0,4.0,1.935483870967742,0.19595238095238102,0.4108730158730159,0.29117767537122374,0.07564762876060499,0.3057648109917182,0.1600951013432616,2.1577726218097446,18.700696055684457,7.65661252900232,1.0,0.14354066985645933,0.3225806451612903,0.2181019058843416,4.792469708800001,0
36,37,0.05873015873015873,6,4,8,6.0,0.6391526661796932,0.0,616.0,178.5,0.011215696491960796,0.38337541312816914,0.12787348634378556,6.0,38.0,18.22222222222222,0.0,1.0,0.5324074074074073,1.0,4.0,2.0555555555555554,0.18534552748838462,0.3408060193774479,0.257288064669017,0.07282593045631244,0.2767204228799826,0.15315101702822204,3.3658536585365852,17.121951219512194,8.21138211382114,1.3888888888888888,0.11705685618729096,0.2229299363057325,0.17000384265895996,4.566732800000002,0
